case_id,court_id,case_type,filed_date,disposed_date,status,reported_days
005119,12, Civil,31/12/2024,13/07/2025,disposed,194
005149,03,Civil,26/04/2026,30/08/2026,Disposed,126
001755,12, Civil,17/09/2024,20/10/2024,Disposed,33
001980,05, Family,23/02/2026,21/06/2026,DISPOSED,118
001914,10,Criminal,09/01/2026,08/04/2026,disposed,-
004151,09,Youth ,25/09/2024,07/04/2025,disposed,194
001925,08,Family ,06/01/2025,03/10/2025,disposed,270
004488,06, Family,03/04/2025,19/02/2026,disposed,322
002657,07, Civil,07/07/2024,17/09/2024,disposed,72
002079,09,FAMILY,19/10/2025,,Active,
002488,08,Criminal ,05/09/2024,28/01/2025,DISPOSED,145
004348,02,YOUTH,01/05/2026,02/08/2026,DISPOSED,93
004538,04,Criminal ,04/02/2026,18/07/2026,DISPOSED,164
001855,10,Yth,08/11/2025,30/11/2025,disposed,22
003742,07,FAMILY,03/12/2024,,ACTIVE,
004255,03,Criminal,17/02/2026,,Active,
003134,07,Civil,06/01/2025,06/04/2025,Disposed,90
001815,10,CRIMINAL,14/02/2025,05/08/2025,DISPOSED,172
003518,03,youth,23/03/2026,30/05/2026,disposed,68
001656,10,Civil,02/01/2026,07/03/2026,disposed,64
002209,11,Criminal,07/02/2025,15/03/2025,Disposed,36
003248,05,CIVIL,31/10/2025,04/03/2026,Disposed,124
002508,08,Crim,08/02/2025,15/11/2025,Disposed,280
003826,11,CRIMINAL,26/08/2024,16/11/2024,DISPOSED,82
001079,04,criminal,01/06/2025,07/07/2025,Disposed,36
001180,04,CIVIL,06/09/2024,17/02/2025,DISPOSED,164
003675,Unknown,Crim,24/10/2025,12/02/2026,disposed,111
003583,10,criminal,08/08/2025,13/01/2026,DISPOSED,158
001905,12,Civil,30/03/2025,01/10/2025,Disposed,185
002378,05,FAMILY,19/04/2025,26/03/2025,Disposed,125
003670,09, Civil,12/07/2024,18/03/2025,DISPOSED,249
004948,08,YOUTH,11/06/2026,,Active ,
003453,01,criminal,30/08/2025,19/01/2026,disposed,142
001540,11,civil,20/05/2026,17/08/2026,Disposed,89
004793,08,CRIMINAL,03/03/2025,09/10/2025,DISPOSED,220
004068,07,Civil,15/04/2025,20/06/2025,DISPOSED,66
002497,12,CRIMINAL,27/07/2025,14/11/2025,DISPOSED,110
004910,07, Civil,03/09/2024,18/03/2025,Disposed,196
002962,03,Crim,05/03/2025,30/09/2025,DISPOSED,209
003342,08,CRIMINAL,13/03/2025,01/06/2025,DISPOSED,-
002878,07,CIVIL,14/02/2026,,Active,
002814,01,Civil,09/07/2025,07/10/2025,disposed,90
004268,05,criminal,11/06/2025,,Active ,
002917,06,Crim,20/09/2024,18/12/2024,Disposed,89
002115,04,Yth,29/08/2024,09/11/2024,DISPOSED,72
001531,12,Yth,02/07/2025,31/07/2025,Disposed,29
001193,11,Criminal,13/06/2026,,active,
004594,11,YOUTH,16/12/2024,07/01/2025,Disposed,22
004417,01,FAMILY,19/08/2025,17/02/2026,Disposed,182
001107,10,YOUTH,27/05/2025,30/06/2025,disposed,34 
002292,11,CIVIL,03/04/2026,,Active,
003950,06,Fam,24/09/2025,02/06/2026,disposed,251
003081,03,FAMILY,18/07/2024,14/01/2025,Disposed,180
001942,08, Civil,18/05/2026,,Active ,
002601,06,Crim,28/10/2025,12/05/2026,DISPOSED,196
004854,04,Family ,18/06/2025,09/04/2026,Disposed,295
001239,10,criminal,25/11/2024,28/07/2025,disposed,245
002121,09,family,20/02/2026,,Active ,
002169,03,Crim,27/01/2025,,ACTIVE,
002158,04,CIVIL,25/05/2026,05/07/2026,disposed,41
002825,09,Family Court,30/03/2026,,Active,
002185,09,Youth ,31/10/2025,06/03/2026,Disposed,126
005026,06,Youth,15/02/2026,06/06/2026,disposed,111
001220,04,Civil,26/10/2024,06/03/2025,disposed,  131  
001378,01,Family,05/12/2025,09/02/2026,Disposed,66
001660,06,Crim,30/06/2026,31/08/2026,DISPOSED,62
001788,10,CIVIL,11/03/2025,27/08/2025,DISPOSED,169
001573,06,Crim,18/08/2025,17/02/2026,Disposed,183
001794,11,Fam,13/06/2025,11/12/2025,DISPOSED,181
004761,03,Criminal,20/02/2026,26/08/2026,disposed,187
002172,08,Fam,02/01/2026,02/06/2026,Disposed,151
001654,07,Civil,27/05/2025,04/07/2025,disposed,38
003853,06,CRIMINAL,04/12/2024,20/04/2025,Disposed,137
002081,08,FAMILY,06/05/2026,,Active,
004232,05,Youth,01/10/2025,21/02/2026,DISPOSED,143
002281,01, Civil,09/09/2024,28/12/2024,DISPOSED,110
001411,04,Criminal ,24/05/2025,29/10/2025,disposed,158
004661,10,Family Court,08/03/2026,15/06/2026,disposed,99
004809,08,Criminal,06/07/2025,,active,
001514,04,Crim,16/09/2025,17/10/2025,Disposed,31
003243,07,Criminal,18/08/2024,04/05/2025,disposed,259
003535,06,Family Court,07/11/2024,17/05/2025,DISPOSED,191
001171,08,CIVIL,08/07/2024,13/05/2025,disposed,309
001644,05,family,04/05/2025,22/02/2026,disposed,294
001740,04,Yth,29/09/2025,,active,
001100,05,Criminal,07/06/2026,,Active ,
002049,09,CIVIL,17/03/2026,30/05/2026,DISPOSED,74
005086,11,Criminal,12/01/2025,11/06/2025,DISPOSED,150
001930,10,Civil,06/11/2025,30/03/2026,Disposed,144
002252,07,Criminal ,09/07/2025,21/06/2026,Disposed,347
002514,07,Family,12/04/2026,27/07/2026,DISPOSED,N/A
001771,09,Youth,28/04/2025,23/06/2025,disposed,56
004582,03,Family Court,12/04/2026,01/09/2026,Disposed,142
003812,05,Criminal ,30/01/2026,05/06/2026,Disposed,126
002504,05,Civil,29/06/2026,,active,
003963,01,Family ,24/06/2026,,Active,
004152,01, Family,02/12/2025,25/06/2026,disposed,205
005167,11,YOUTH,05/02/2025,,ACTIVE,
002218,05,Criminal,01/03/2025,30/04/2026,disposed,425
001228,01,youth,25/10/2024,18/02/2025,disposed,116
002490,02,CIVIL,15/10/2025,28/03/2026,DISPOSED,164
004712,06,Fam,16/09/2025,28/07/2026,disposed,315
003482,03,Family ,12/04/2025,26/06/2025,disposed,75
004650,04, Civil,30/05/2025,03/08/2025,disposed,65
004181,07,CRIMINAL,23/10/2025,27/12/2025,Disposed,65
005130,04,Criminal,11/07/2025,05/01/2026,Disposed,178
003760,06,criminal,20/09/2025,24/01/2026,disposed,126
003959,02,CIVIL,05/03/2025,29/12/2025,Disposed,299
004569,12, Family,08/09/2025,30/01/2026,DISPOSED,144 
003964,09,Youth ,03/02/2025,16/04/2025,Disposed,72
002591,08,Family Court,10/07/2025,06/05/2026,disposed,300
002000,10,Youth ,15/10/2025,03/12/2025,disposed,49
002868,02,Civil,27/03/2025,24/05/2025,Disposed,58
002120,11,Yth,07/05/2026,,Active,
003753,11, Civil,04/10/2025,25/05/2026,DISPOSED,233
003619,09,criminal,22/06/2025,11/09/2025,disposed,81
002463,07,Fam,01/03/2025,13/09/2025,disposed,196
001987,05,FAMILY,31/03/2026,,active,
003626,05,Crim,20/08/2024,11/11/2024,Disposed,83
003593,02,Civil,15/07/2024,28/12/2024,DISPOSED,166
002313,12,Criminal,11/03/2026,12/06/2026,DISPOSED,93
002263,03,CIVIL,22/04/2026,01/09/2026,DISPOSED,132
004283,10,Family Court,08/04/2025,06/07/2025,Disposed,89
004991,03,civil,24/09/2024,10/05/2025,Disposed,228
002019,09,Family ,13/04/2025,20/12/2025,Disposed,251
001751,03,Crim,18/07/2024,08/11/2024,disposed,113
005087,09,youth,19/10/2025,30/11/2025,Disposed,42
004541,05,Criminal,11/10/2024,13/11/2025,Disposed,398
002283,02,civil,29/06/2026,,ACTIVE,
003775,08,Fam,28/03/2025,06/10/2025,Disposed,192
004608,12,Criminal,13/04/2026,,active,
001353,06,Civil,14/11/2024,,Active,
004743,11,CIVIL,05/07/2024,25/01/2025,disposed,204
004804,04, Civil,13/09/2025,,active,
002711,04,youth,30/11/2024,17/01/2025,Disposed,48
002342,14,Criminal,09/03/2026,,Active,
001793,06,Youth ,18/08/2025,12/12/2025,disposed,116
002512,02,civil,17/04/2026,12/05/2026,disposed,25
002321,08,Fam,11/02/2026,,Active,
004562,02, Family,08/05/2026,,Active,
004434,10,criminal,25/04/2026,,Active,
002655,07,CIVIL,10/09/2025,20/06/2026,DISPOSED,283
003478,01,FAMILY,23/11/2025,21/06/2026,Disposed,-
001147,06,Family,02/11/2025,01/01/2026,DISPOSED,60
001541,07, Civil,08/07/2024,24/04/2025,Disposed,290
001215,08, Civil,03/09/2025,24/06/2026,DISPOSED,N/A
002462,12,Family,31/07/2024,23/01/2025,DISPOSED,176
003380,12,Youth,16/04/2026,27/08/2026,DISPOSED,133
004942,02,Family,12/10/2024,,Active ,
001972,08,Civil,31/03/2025,27/08/2026,Disposed,514
003878,07,Yth,09/03/2025,27/03/2025,Disposed,18
002088,03,YOUTH,12/03/2026,,Active,
005011,08,criminal,07/03/2025,29/06/2025,DISPOSED,114
001414,05,Criminal,11/04/2025,02/10/2025,DISPOSED,174
004983,08,Civil,29/08/2024,07/12/2024,disposed,100
004129,12,criminal,15/03/2026,25/04/2026,DISPOSED,41
002203,07,Criminal,28/02/2026,19/06/2026,Disposed,111
003298,12,YOUTH,30/08/2024,17/10/2024,Disposed,48
001210,11,Family Court,25/02/2025,18/09/2025,disposed,205
001686,03, Civil,29/11/2025,04/02/2026,DISPOSED,67
001553,09,Yth,05/03/2025,12/04/2025,DISPOSED,  38  
001221,07,CRIMINAL,23/04/2025,12/07/2025,Disposed,80
005035,02,Fam,14/11/2025,26/04/2026,disposed,163
003465,10,CRIMINAL,29/04/2025,,Active ,
003178,05,Yth,19/10/2024,07/12/2024,Disposed,49
001757,02,Youth ,25/06/2025,11/10/2025,disposed,108
003536,10,Criminal,07/03/2025,09/09/2025,DISPOSED,186
002357,11,Civil,08/08/2024,28/04/2025,Disposed,263
004537,03,criminal,05/04/2025,09/08/2025,disposed,126 
002122,09,CRIMINAL,18/01/2026,20/08/2026,Disposed,-
003420,05,Crim,13/05/2025,09/01/2026,disposed,N/A
004881,09,Family,17/05/2026,,ACTIVE,
001039,04,youth,13/03/2027,18/10/2025,DISPOSED,128
003441,06,Fam,08/03/2025,28/07/2025,Disposed,142
002184,07, Family,11/06/2025,02/03/2026,Disposed,264
001848,11,Civil,03/01/2025,10/12/2025,Disposed,341
002473,12,Youth,31/03/2026,,Active ,
005070,04,YOUTH,27/01/2026,04/05/2026,disposed,  97  
002401,04, Civil,11/06/2025,16/07/2025,disposed,35
001330,06,Civil,01/06/2026,,Active,
003616,12,civil,28/05/2025,26/09/2025,DISPOSED,121
004680,05,Family ,20/12/2025,20/08/2026,disposed,243
004682,10,Criminal ,06/04/2025,,active,
003219,02,Yth,26/06/2026,,Active ,
003987,14,Family,03/10/2025,18/03/2026,disposed,166
004742,02,Youth,09/02/2026,27/08/2026,DISPOSED,199
003405,03,YOUTH,19/12/2025,13/03/2026,disposed,84
001931,01,Criminal ,09/06/2025,28/08/2025,disposed,80
003932,07,criminal,31/10/2025,01/08/2026,disposed,274
002701,01,YOUTH,26/07/2024,19/01/2025,Disposed,177
003040,02,Family ,24/05/2026,,Active ,
002190,04,Yth,30/06/2025,31/08/2025,Disposed,62
004791,04,family,07/07/2025,28/10/2025,disposed,113
001565,12,CIVIL,08/10/2024,09/11/2024,Disposed,-
001049,01,Civil,14/06/2026,,Active ,
003278,11,criminal,11/02/2026,15/06/2026,Disposed,124
001366,05,civil,01/06/2025,,ACTIVE,
004105,02, Civil,19/05/2025,03/08/2025,DISPOSED,76
002811,07,Family ,01/08/2024,15/11/2024,disposed,106
004648,05,criminal,27/09/2025,31/01/2026,DISPOSED,126
001889,02, Civil,12/02/2026,28/05/2026,Disposed,105
003662,04,civil,05/04/2025,03/04/2026,DISPOSED,363
002459,04,criminal,29/11/2024,11/04/2025,disposed,133
003201,09,civil,21/04/2025,21/09/2025,Disposed,153
003182,09,Family,19/10/2025,21/05/2026,Disposed,214
002225,01,youth,03/07/2024,23/01/2025,disposed,204
004406,05,Criminal,05/01/2025,28/03/2026,Disposed,447
002567,10, Civil,22/05/2025,03/12/2025,DISPOSED,195
004807,03,FAMILY,23/09/2025,01/09/2026,disposed,343
003217,11,Civil,11/09/2024,18/03/2025,disposed,188
004273,02,criminal,27/03/2026,29/05/2026,Disposed,63
001490,11,family,14/04/2026,,Active,
001233,05,Crim,18/03/2025,,active,
005172,02,CIVIL,17/12/2025,31/03/2026,DISPOSED,104
002686,03,civil,25/07/2024,11/09/2025,Disposed,413 
002383,08,family,06/02/2026,04/08/2026,disposed,179
001883,10,Family ,09/04/2026,,Active ,
003424,07,Family ,14/11/2024,19/05/2025,disposed,186
002787,01,YOUTH,08/08/2024,30/08/2024,disposed,22
004382,07,youth,07/04/2026,02/08/2026,disposed,117
001436,06,Crim,13/12/2024,15/01/2025,Disposed,33
001055,08, Civil,08/05/2025,07/11/2025,disposed,183
003580,12,CIVIL,28/05/2026,,Active,
001156,04, Family,15/09/2024,27/07/2025,DISPOSED,315
003806,07,Family ,10/05/2025,09/06/2026,DISPOSED,395
001263,12, Family,25/06/2025,01/07/2026,disposed,371
003785,02,civil,09/09/2024,25/10/2024,Disposed,46
003335,10,Youth,23/02/2025,06/06/2025,DISPOSED,103
001428,01,Criminal,20/02/2025,01/05/2025,disposed,70
002545,01, Civil,21/08/2025,07/04/2026,DISPOSED,229
003098,06,youth,30/07/2025,22/12/2025,disposed,145
004805,06,Criminal ,24/07/2025,16/05/2026,disposed,296
004955,08,CIVIL,13/10/2024,11/06/2025,disposed,241
003083,02,youth,17/02/2025,04/04/2025,disposed,46
003223,02, Civil,21/11/2024,05/08/2025,DISPOSED,257
002092,07, Civil,15/08/2024,25/10/2024,disposed,61
002024,11,CRIMINAL,12/01/2026,,ACTIVE,
005038,04,YOUTH,18/11/2024,10/01/2025,Disposed,53
002681,06,criminal,09/07/2025,17/10/2025,DISPOSED,100
004940,08,Family Court,01/01/2026,,active,
005024,05,Crim,11/07/2025,,active,
002355,07,civil,02/10/2025,08/06/2026,Disposed,249 
003255,05,Family ,11/10/2024,,Active,
003385,08,criminal,23/12/2024,07/06/2025,Disposed,166
004757,07,Family ,12/09/2024,13/04/2025,DISPOSED,213
004687,03,Family ,09/09/2024,26/01/2025,disposed,139
004699,02,CRIMINAL,05/05/2025,01/09/2025,disposed,119
003548,01,Family Court,10/12/2025,28/06/2026,disposed,200
002717,07,family,12/04/2026,,Active ,
002563,01, Family,19/05/2025,04/01/2026,DISPOSED,230
001736,07,Family,21/07/2024,20/06/2025,Disposed,334
002179,10,criminal,16/06/2025,23/10/2025,Disposed,129
001127,10,Youth,11/05/2026,02/07/2026,disposed,52
004270,10,FAMILY,13/06/2025,09/09/2025,Disposed,88
003639,05,Family,16/02/2025,20/04/2025,Disposed,63
001731,03,CRIMINAL,19/04/2025,26/07/2025,Disposed,98
002865,09,FAMILY,19/05/2025,14/10/2025,disposed,148
003387,03,FAMILY,31/05/2025,10/04/2026,disposed,314
003103,02,Crim,20/03/2025,30/05/2025,DISPOSED,71
001716,12,Criminal,08/03/2025,15/04/2025,Disposed,38
004507,10,family,19/01/2025,23/12/2025,disposed,338
004041,02,Family Court,18/06/2026,,Active ,
002131,04,Family,09/03/2026,,active,
001786,08,Family,02/07/2024,09/11/2024,Disposed,N/A
002540,08,Civil,06/07/2025,10/08/2026,Disposed,400
005136,12,CIVIL,11/08/2024,06/09/2024,DISPOSED,26
001763,02,Crim,06/05/2025,24/11/2025,disposed,202
003755,08,Criminal,05/06/2026,,active,
002315,09,CRIMINAL,16/03/2025,13/02/2026,disposed,334
001154,07,criminal,22/08/2024,12/10/2024,Disposed,51
002663,03,Criminal,23/01/2026,,Active,
002192,11,Crim,12/10/2025,18/08/2026,DISPOSED,310
001176,01,YOUTH,17/02/2026,09/03/2026,disposed,20
003168,08,criminal,26/11/2025,03/03/2026,disposed,97
004323,01,Fam,27/01/2026,29/04/2026,DISPOSED,92
003802,08,Family,15/03/2025,,active,
004915,02,Criminal ,23/07/2024,14/11/2024,DISPOSED,114
002806,09,Criminal ,12/08/2024,19/09/2024,Disposed,38
002918,04,Fam,24/03/2025,14/08/2025,DISPOSED,143
003505,09,Criminal ,15/04/2026,31/05/2026,disposed,46
001077,05, Family,14/12/2024,06/12/2025,DISPOSED,357
001113,11, Civil,13/12/2025,11/07/2026,disposed,210
004603,11,Yth,18/10/2025,,Active,
001426,02,CIVIL,31/03/2026,09/08/2026,disposed,131
002260,09, Civil,21/01/2026,,active,
001287,09,family,04/01/2026,,active,
003062,02, Civil,18/04/2026,07/07/2026,DISPOSED,80
004491,08,Crim,14/08/2024,05/11/2024,DISPOSED,83
004652,09,Fam,08/12/2025,,active,
004123,03,CIVIL,09/05/2026,,active,
002324,09,Civil,15/02/2026,21/03/2026,Disposed,-
003319,12,YOUTH,17/02/2026,25/03/2026,disposed,36
002904,06,civil,09/02/2025,19/07/2025,disposed,160
001822,10,Family ,27/11/2025,31/03/2026,disposed,124
002817,04,criminal,30/08/2025,,active,
002906,02,criminal,31/01/2026,23/02/2026,disposed,23
004447,06,Criminal,21/11/2025,29/05/2026,Disposed,189
002142,05,FAMILY,14/11/2025,05/07/2026,DISPOSED,233
003692,09,Crim,26/10/2025,10/02/2026,Disposed,107
004046,04,Youth ,04/07/2024,26/07/2024,disposed,22
003331,03,Civil,12/06/2025,13/11/2025,Disposed,154
002016,12,Criminal,05/03/2025,11/04/2025,Disposed,37
002437,05,civil,08/11/2024,22/11/2025,disposed,379
003102,06,Yth,14/11/2025,11/04/2026,DISPOSED,148
002274,05,youth,25/09/2024,08/07/2025,Disposed,286
001759,02,civil,21/05/2025,07/09/2025,disposed,109
002468,05, Civil,18/03/2025,20/09/2025,Disposed,186
004739,06,Crim,28/05/2025,05/09/2025,DISPOSED,100
001376,11,civil,05/01/2025,18/04/2025,Disposed,103
001124,11,FAMILY,07/02/2025,31/03/2026,DISPOSED,417
003305,06,Youth,18/02/2025,23/04/2025,DISPOSED,64
003960,07,YOUTH,27/03/2026,26/06/2026,disposed,91
001836,12,Civil,07/07/2025,11/09/2025,disposed,66
001394,11,youth,06/03/2026,28/06/2026,Disposed,114
003951,09,youth,23/06/2026,,active,
005184,08,CRIMINAL,04/10/2024,31/01/2025,DISPOSED,119
004934,08,YOUTH,06/03/2025,09/07/2025,disposed,125
001564,06,Criminal ,31/08/2024,13/12/2024,disposed,104
004932,11,Youth,22/03/2026,06/06/2026,disposed,76
001278,10,criminal,09/05/2025,17/07/2025,Disposed,69
003028,10,YOUTH,02/05/2026,14/06/2026,Disposed,43
001454,06,civil,02/07/2025,12/11/2025,disposed,133
004022,02,YOUTH,01/05/2026,20/06/2026,DISPOSED,50
004005,08, Civil,04/07/2025,,ACTIVE,
004626,06,Civil,05/02/2025,27/09/2025,disposed,234
002880,02,Family Court,30/11/2025,,ACTIVE,
002556,11,Criminal,03/11/2025,12/04/2026,disposed,160
001518,07,Family Court,23/01/2025,11/10/2025,Disposed,261
004478,01,CIVIL,04/12/2024,03/02/2025,Disposed,61
001240,12,Family Court,05/06/2025,21/07/2025,DISPOSED,46
003516,09,Family Court,18/08/2024,01/01/2025,Disposed,136
004364,02,Civil,27/09/2024,17/06/2025,disposed,263
001693,01,Civil,30/12/2024,16/04/2025,Disposed,107
001463,06,CIVIL,08/05/2025,,ACTIVE,
002248,11,FAMILY,11/11/2025,01/05/2026,disposed,171
002590,06,Family,11/07/2024,27/09/2024,DISPOSED,78
003758,02,Family,03/04/2025,01/01/2026,disposed,273
003629,04, Civil,20/02/2025,12/05/2025,disposed,81
003560,01,Fam,03/03/2026,11/06/2026,DISPOSED,100
002191,04,civil,15/04/2026,,Active,
001088,09,criminal,01/08/2025,26/11/2025,disposed,117
003162,07,Yth,30/11/2024,19/04/2025,Disposed,140
002296,03,Civil,11/05/2026,27/08/2026,disposed,108
003023,04,criminal,23/10/2025,,Active,
001152,08,CRIMINAL,15/04/2026,,ACTIVE,
002396,05,family,05/09/2024,26/08/2025,DISPOSED, 355
001750,10,criminal,14/08/2025,07/10/2025,DISPOSED,54
004567,01,Yth,02/07/2025,17/08/2025,DISPOSED,46
002069,09,criminal,24/02/2026,,active,
004806,07,Youth,27/10/2024,30/08/2025,Disposed,307
003599,12,Criminal,05/10/2024,21/12/2024,DISPOSED,77
003528,08,Youth,10/11/2025,23/02/2026,Disposed,105
003744,03,CIVIL,15/01/2026,29/07/2026,disposed,195
004454,08,FAMILY,10/07/2025,07/02/2026,Disposed,212
002170,08,Family ,19/06/2025,07/05/2026,DISPOSED,322
003974,12,Criminal,26/09/2025,,active,
004614,06,Youth,13/04/2025,21/06/2025,DISPOSED,69
002171,09,Criminal,31/10/2025,08/01/2026,DISPOSED,69
004036,10,Fam,29/01/2026,,ACTIVE,
003798,06,Civil,07/08/2024,23/10/2024,Disposed,77
001018,01,Civil,02/05/2025,19/05/2025,Disposed,17
003041,10, Family,14/08/2025,31/10/2025,Disposed,78
003898,07,Criminal ,13/03/2025,21/09/2025,DISPOSED,192
005045,10,CIVIL,10/08/2024,12/12/2024,disposed,124
005161,08,Crim,11/08/2025,22/02/2026,disposed,195
002239,10,Crim,30/05/2025,12/07/2025,DISPOSED,43
002288,12,Criminal,09/12/2025,14/07/2026,Disposed,217
004064,10,criminal,14/10/2025,27/01/2026,DISPOSED,105
003074,03,Family Court,03/03/2026,11/05/2026,DISPOSED,69
002330,07, Family,11/01/2027,12/08/2026,Disposed,233
004092,12,CRIMINAL,17/07/2024,29/03/2025,disposed,255
002995,07,Criminal,27/10/2024,24/06/2025,Disposed,240
002533,06,Family Court,01/02/2026,11/06/2026,Disposed,130
001496,07,Crim,09/05/2025,11/09/2025,Disposed,125
004397,07,criminal,15/03/2025,06/05/2026,Disposed,N/A
004794,04,Crim,09/05/2025,,active,
005164,11,YOUTH,20/08/2025,23/11/2025,Disposed,N/A
005032,08,Criminal,19/09/2025,15/01/2026,disposed,118
001223,06,criminal,06/05/2026,,Active ,
001890,09,family,05/02/2026,15/06/2026,Disposed,130
004877,01,Criminal ,29/11/2024,05/02/2025,Disposed,68
002940,03,Criminal ,01/02/2025,07/11/2025,Disposed,279
005009,04,Family Court,05/11/2024,,Active ,
002103,09,criminal,07/07/2025,27/10/2025,Disposed,112
001765,10,criminal,17/02/2025,26/05/2025,DISPOSED,98
001099,12,youth,08/01/2025,11/03/2025,DISPOSED,62
005054,09,CIVIL,08/04/2026,,Active ,
002594,07,CIVIL,04/11/2024,11/07/2025,disposed,249
001584,05,CIVIL,29/06/2026,,Active,
003090,03,Criminal,26/11/2024,19/03/2025,Disposed,113
001241,02,civil,27/10/2025,28/12/2025,Disposed,62
003556,10,Criminal,20/07/2024,26/10/2024,Disposed,98
003966,02, Civil,03/09/2025,12/11/2025,Disposed,70
004559,05,Yth,27/10/2025,11/06/2026,DISPOSED,227
002666,06,youth,05/02/2025,26/04/2025,disposed,80
002896,08, Family,26/11/2024,24/03/2025,Disposed,118
003016,09,CRIMINAL,24/04/2026,,Active,
001306,10,Criminal,25/10/2025,08/12/2025,Disposed,44
004685,02,Criminal ,09/05/2026,27/05/2026,DISPOSED,18
003957,12,youth,10/02/2025,03/11/2025,disposed,266
003409,12,FAMILY,19/01/2025,,ACTIVE,
003654,03,Civil,16/11/2024,21/03/2025,Disposed,125
002729,12,CRIMINAL,29/08/2025,20/10/2025,disposed,52
003809,11,CIVIL,19/02/2026,,active,
002057,10,Criminal ,08/11/2024,08/12/2024,disposed,-
001096,11,FAMILY,14/04/2026,,active,
001520,11,Criminal ,04/12/2024,23/02/2025,Disposed,81
004479,08,CIVIL,25/02/2025,17/07/2025,disposed,142
002938,11,Criminal ,15/10/2024,02/05/2025,Disposed,199
002297,05, Civil,03/02/2026,,active,
003306,05,Civil,29/09/2025,23/02/2026,Disposed,147
005055,05,Criminal ,10/01/2026,01/04/2026,disposed,81
003167,01,Youth,23/03/2025,19/05/2025,DISPOSED,57
001067,07,criminal,30/10/2024,03/04/2025,DISPOSED,155
003732,10,CIVIL,19/09/2024,29/11/2024,DISPOSED,71
002742,01,Family ,10/04/2025,25/09/2025,disposed,158
001958,01,youth,27/09/2024,10/11/2024,Disposed,44
002836,07,CRIMINAL,09/03/2025,13/05/2026,DISPOSED,430
004857,03, Civil,12/08/2025,19/07/2025,disposed,317
002255,07,youth,11/03/2026,22/04/2026,DISPOSED,42
003870,07,CIVIL,05/03/2025,,Active,
003022,01,youth,27/08/2024,02/01/2025,Disposed,128
003927,05,criminal,24/04/2025,21/10/2025,disposed,180
